date,LTD,strike,c_or_p,open,high,low,close,Final_p,volume,OI,weekdays
2017/3/15,Sep-17,7400,put,28.5,29.5,28,29,29,131,1439,Wednesday
2017/3/15,Sep-17,7600,put,37.5,38,35.5,37,37,34,853,Wednesday
2017/3/15,Sep-17,7800,put,46.5,47.5,45.5,46.5,46.5,28,1013,Wednesday
2017/3/15,Sep-17,8.00E+03,put,60,62,58,59,59,38,931,Wednesday
2017/3/15,Sep-17,8200,put,79,81,76,78,78,42,955,Wednesday
2017/3/15,Sep-17,8400,call,995,995,995,995,1030,1,4,Wednesday
2017/3/15,Sep-17,8400,put,101,106,99,101,101,227,1245,Wednesday
2017/3/15,Sep-17,8600,put,134,139,131,134,134,46,636,Wednesday
2017/3/15,Sep-17,8800,call,710,710,695,695,710,6,217,Wednesday
2017/3/15,Sep-17,8800,put,173,182,171,176,176,34,590,Wednesday
2017/3/15,Sep-17,9.00E+03,call,550,565,550,565,565,12,329,Wednesday
2017/3/15,Sep-17,9.00E+03,put,232,234,228,233,233,49,747,Wednesday
2017/3/15,Sep-17,9200,call,441,441,434,434,434,8,299,Wednesday
2017/3/15,Sep-17,9200,put,300,310,294,303,303,23,286,Wednesday
2017/3/15,Sep-17,9400,call,316,326,316,320,320,14,570,Wednesday
2017/3/15,Sep-17,9400,put,390,390,385,385,385,4,288,Wednesday
2017/3/15,Sep-17,9600,call,235,235,225,231,231,16,675,Wednesday
2017/3/15,Sep-17,9600,put,510,510,495,495,495,2,60,Wednesday
2017/3/15,Sep-17,9800,call,156,159,151,159,159,27,1814,Wednesday
2017/3/15,Sep-17,9800,put,635,640,625,625,625,20,56,Wednesday
2017/3/15,Sep-17,1.00E+04,call,102,106,100,103,103,118,2572,Wednesday
2017/3/15,Sep-17,10400,call,41,44,40.5,42.5,42.5,49,3789,Wednesday
2017/3/15,Sep-17,10800,call,18,18.5,17.5,18,18,41,3082,Wednesday
2017/3/15,Sep-17,11200,call,8,8.9,8,8.9,8.9,7,2565,Wednesday
2017/3/15,Sep-17,11600,call,5.8,5.8,5.8,5.8,4.9,1,1092,Wednesday
2017/3/15,Sep-17,1.20E+04,call,3.6,3.6,2.5,3.4,2.9,800,959,Wednesday
2017/3/16,Jun-17,7.00E+03,put,4,4,3,3.5,3.5,137,6879,Thursday
2017/3/16,Jun-17,7200,put,4,4.2,3.3,4.1,4,77,4368,Thursday
2017/3/16,Jun-17,7400,put,5,5,4.5,4.5,4.5,11,2397,Thursday
2017/3/16,Jun-17,7500,put,5.2,5.2,5.2,5.2,4.8,4,4,Thursday
2017/3/16,Jun-17,7600,put,6.1,6.1,5.1,5.1,5.1,14,3184,Thursday
2017/3/16,Jun-17,7700,put,5.5,5.5,5.4,5.5,5.5,12,12,Thursday
2017/3/16,Jun-17,7800,put,7.3,7.3,5.7,5.7,5.7,183,2555,Thursday
2017/3/16,Jun-17,7900,put,7.2,7.2,6.6,6.7,6.7,37,37,Thursday
2017/3/16,Jun-17,8.00E+03,put,8.5,8.5,7.3,7.3,7.3,367,4846,Thursday
2017/3/16,Jun-17,8100,put,9.2,9.3,8.3,8.3,8.3,17,17,Thursday
2017/3/16,Jun-17,8200,call,1610,1610,1610,1610,1620,5,39,Thursday
2017/3/16,Jun-17,8200,put,11.5,11.5,9.4,9.4,9.4,378,4121,Thursday
2017/3/16,Jun-17,8300,put,13,13,11,12,12,27,27,Thursday
2017/3/16,Jun-17,8400,call,1500,1500,1500,1500,1420,1,45,Thursday
2017/3/16,Jun-17,8400,put,16.5,16.5,13,13,13,249,3637,Thursday
2017/3/16,Jun-17,8500,put,17,17,15,15,15,12,12,Thursday
2017/3/16,Jun-17,8600,put,21,22,17.5,18,18,1195,5129,Thursday
2017/3/16,Jun-17,8700,put,27,27,21,21,21,114,100,Thursday
2017/3/16,Jun-17,8800,call,1.00E+03,1.00E+03,1.00E+03,1.00E+03,1030,1,196,Thursday
2017/3/16,Jun-17,8800,put,32,33,24.5,25,25,763,6135,Thursday
2017/3/16,Jun-17,8900,put,37,37,30,30,30,253,239,Thursday
2017/3/16,Jun-17,9.00E+03,call,725,840,725,840,840,9,391,Thursday
2017/3/16,Jun-17,9.00E+03,put,47,48,36.5,37.5,37.5,274,5739,Thursday
2017/3/16,Jun-17,9100,put,57,57,45,45,45,285,244,Thursday
2017/3/16,Jun-17,9200,call,630,665,600,665,665,24,869,Thursday
2017/3/16,Jun-17,9200,put,73,73,56,57,57,494,3421,Thursday
2017/3/16,Jun-17,9300,put,87,87,71,72,72,66,60,Thursday
2017/3/16,Jun-17,9400,call,471,510,471,497,497,14,1230,Thursday
2017/3/16,Jun-17,9400,put,110,110,88,88,88,700,4101,Thursday
2017/3/16,Jun-17,9500,call,420,428,420,428,428,2,2,Thursday
2017/3/16,Jun-17,9500,put,133,134,112,113,113,470,310,Thursday
2017/3/16,Jun-17,9600,call,330,359,322,354,354,170,2572,Thursday
2017/3/16,Jun-17,9600,put,162,168,141,141,141,335,864,Thursday
2017/3/16,Jun-17,9700,call,285,289,278,278,289,12,10,Thursday
2017/3/16,Jun-17,9700,put,186,188,177,177,177,16,16,Thursday
2017/3/16,Jun-17,9800,call,207,237,207,229,229,306,4872,Thursday
2017/3/16,Jun-17,9800,put,251,252,218,218,218,53,329,Thursday
2017/3/16,Jun-17,9900,call,162,188,162,180,180,37,33,Thursday
2017/3/16,Jun-17,1.00E+04,call,122,141,118,136,136,687,12752,Thursday
2017/3/16,Jun-17,1.00E+04,put,332,339,326,332,327,60,94,Thursday
2017/3/16,Jun-17,10200,call,67,79,63,76,76,433,358,Thursday
2017/3/16,Jun-17,10400,call,33,41.5,32.5,40,40,644,12303,Thursday
2017/3/16,Jun-17,10400,put,690,690,690,690,630,1,32,Thursday
2017/3/16,Jun-17,10600,call,16,20.5,16,20,20,1001,909,Thursday
2017/3/16,Jun-17,10800,call,9.2,11,9.1,10,10,531,4714,Thursday
2017/3/16,Jun-17,1.10E+04,call,4.8,6.4,4.8,5.8,5.8,25,23,Thursday
2017/3/16,Jun-17,11200,call,3.5,3.8,3.2,3.2,3.2,13,7482,Thursday
2017/3/16,Jun-17,11400,call,2.5,2.5,2.5,2.5,2.5,20,20,Thursday
2017/3/16,Jun-17,1.20E+04,call,0.6,0.8,0.6,0.8,0.8,8,91,Thursday
2017/3/16,Sep-17,7200,call,2080,2080,2080,2080,2260,1,25,Thursday
2017/3/16,Sep-17,7200,put,20,20,17,17,17,248,4210,Thursday
2017/3/16,Sep-17,7400,put,25,25,21,22,22,109,1422,Thursday
2017/3/16,Sep-17,7600,put,30.5,31,26.5,26.5,26.5,49,839,Thursday
2017/3/16,Sep-17,7800,put,41,41,34,34.5,34.5,199,1076,Thursday
2017/3/16,Sep-17,8.00E+03,put,51,53,44.5,44.5,44.5,333,1109,Thursday
2017/3/16,Sep-17,8200,put,61,62,57,59,59,218,1086,Thursday
2017/3/16,Sep-17,8400,put,93,93,77,77,77,350,1229,Thursday
2017/3/16,Sep-17,8600,call,955,955,955,955,945,7,40,Thursday
2017/3/16,Sep-17,8600,put,120,120,100,100,100,317,580,Thursday
2017/3/16,Sep-17,8800,put,161,161,137,140,140,278,693,Thursday
2017/3/16,Sep-17,9.00E+03,call,620,620,605,605,630,6,335,Thursday
2017/3/16,Sep-17,9.00E+03,put,210,210,183,183,183,302,783,Thursday
2017/3/16,Sep-17,9200,call,475,498,470,494,494,21,307,Thursday
2017/3/16,Sep-17,9200,put,275,275,247,247,247,53,295,Thursday
2017/3/16,Sep-17,9400,call,360,378,360,367,374,13,575,Thursday
2017/3/16,Sep-17,9400,put,345,356,324,324,324,44,317,Thursday
2017/3/16,Sep-17,9600,call,255,277,255,271,271,48,696,Thursday
2017/3/16,Sep-17,9600,put,445,445,425,425,425,5,64,Thursday
2017/3/16,Sep-17,9800,call,174,194,174,194,194,96,1822,Thursday
2017/3/16,Sep-17,9800,put,580,580,540,540,540,5,58,Thursday
2017/3/16,Sep-17,1.00E+04,call,116,132,116,130,130,204,2695,Thursday
2017/3/16,Sep-17,1.00E+04,put,675,690,675,690,675,6,54,Thursday
2017/3/16,Sep-17,10400,call,50,57,48,56,56,523,4209,Thursday
2017/3/16,Sep-17,10800,call,20,24,19.5,23,23,231,3241,Thursday
2017/3/16,Sep-17,11200,call,9,11.5,9,10,10,82,2626,Thursday
2017/3/16,Sep-17,11600,call,7,7,5.1,5.1,5.1,13,1094,Thursday
2017/3/16,Sep-17,1.20E+04,call,3.2,3.2,3,3.1,3.1,4,963,Thursday
2017/3/16,Dec-17,7600,put,62,62,48.5,48.5,48.5,950,796,Thursday
2017/3/16,Dec-17,7800,put,78,78,62,62,62,213,169,Thursday
2017/3/16,Dec-17,8.00E+03,put,95,95,80,80,80,118,115,Thursday
2017/3/16,Dec-17,8200,put,122,127,102,102,102,216,201,Thursday
2017/3/16,Dec-17,8400,put,154,154,131,131,131,226,218,Thursday
2017/3/16,Dec-17,8600,call,975,975,950,950,970,9,9,Thursday
2017/3/16,Dec-17,8600,put,194,195,169,169,169,62,55,Thursday
2017/3/16,Dec-17,8800,put,243,243,216,216,216,76,76,Thursday
2017/3/16,Dec-17,9.00E+03,call,675,675,675,675,675,3,3,Thursday
2017/3/16,Dec-17,9.00E+03,put,300,300,278,280,280,27,26,Thursday
2017/3/16,Dec-17,9200,put,352,359,345,345,345,11,9,Thursday
2017/3/16,Dec-17,9400,call,430,435,430,434,434,3,3,Thursday
2017/3/16,Dec-17,9400,put,452,452,434,436,436,19,19,Thursday
2017/3/16,Dec-17,9600,call,336,337,336,337,337,4,4,Thursday
2017/3/16,Dec-17,9600,put,530,540,530,530,530,11,11,Thursday
2017/3/16,Dec-17,9800,call,239,267,239,259,259,45,40,Thursday
2017/3/16,Dec-17,9800,put,650,665,650,665,650,2,1,Thursday
2017/3/16,Dec-17,1.00E+04,call,175,192,175,192,192,60,58,Thursday
2017/3/16,Dec-17,1.00E+04,put,795,795,790,790,790,3,3,Thursday
2017/3/16,Dec-17,10400,call,93,101,93,100,100,231,219,Thursday
2017/3/16,Dec-17,10800,call,44.5,49.5,41.5,48.5,48.5,210,199,Thursday
2017/3/16,Dec-17,11200,call,22.5,24,19.5,23,23,234,193,Thursday
2017/3/16,Dec-17,11600,call,10.5,13,10,12,12,192,192,Thursday
2017/3/16,Dec-17,1.20E+04,call,8,8,7,7,7,885,885,Thursday
2017/3/17,Jun-17,7.00E+03,put,3.1,3.1,2.6,2.6,2.6,96,6937,Friday
2017/3/17,Jun-17,7100,put,3.2,3.2,3.2,3.2,2.7,1,1,Friday
2017/3/17,Jun-17,7200,put,3.8,3.8,3.1,3.1,3.1,73,4366,Friday
2017/3/17,Jun-17,7400,put,4.4,4.4,3.8,3.8,3.8,55,2397,Friday
2017/3/17,Jun-17,7600,put,5,5,4.5,4.5,4.5,59,3196,Friday
2017/3/17,Jun-17,7800,put,5.8,5.9,4.2,4.2,4.9,62,2550,Friday
2017/3/17,Jun-17,7900,put,6.1,6.1,6.1,6.1,6.1,20,57,Friday
2017/3/17,Jun-17,8.00E+03,put,7,7.3,6.2,6.2,6.2,21,4841,Friday
2017/3/17,Jun-17,8200,put,9.1,9.5,7.3,7.3,7.3,116,4056,Friday
2017/3/17,Jun-17,8300,put,10.5,11,10.5,10.5,8.9,11,35,Friday
2017/3/17,Jun-17,8400,call,1060,1060,1060,1060,1470,1,46,Friday
2017/3/17,Jun-17,8400,put,13.5,13.5,10.5,11,11,302,3565,Friday
2017/3/17,Jun-17,8500,put,13.5,13.5,11.5,12,12,195,202,Friday
2017/3/17,Jun-17,8600,put,17.5,17.5,13.5,13.5,13.5,326,5136,Friday
2017/3/17,Jun-17,8700,put,19.5,19.5,16.5,16.5,16.5,94,179,Friday
2017/3/17,Jun-17,8800,put,23.5,24,19.5,19.5,19.5,589,6146,Friday
2017/3/17,Jun-17,8900,put,27.5,28.5,23,23,23,151,363,Friday
2017/3/17,Jun-17,9.00E+03,call,840,860,840,860,885,19,389,Friday
2017/3/17,Jun-17,9.00E+03,put,36,36,29.5,29.5,29.5,451,5810,Friday
2017/3/17,Jun-17,9100,put,42.5,43.5,36.5,36.5,36.5,215,381,Friday
2017/3/17,Jun-17,9200,call,710,715,690,715,710,7,868,Friday
2017/3/17,Jun-17,9200,put,53,56,46,46,46,377,3497,Friday
2017/3/17,Jun-17,9300,put,67,68,58,58,58,116,147,Friday
2017/3/17,Jun-17,9400,call,497,520,497,520,530,6,1227,Friday
2017/3/17,Jun-17,9400,put,87,88,74,74,74,775,3784,Friday
2017/3/17,Jun-17,9500,call,438,458,438,457,457,154,155,Friday
2017/3/17,Jun-17,9500,put,107,111,94,95,95,379,509,Friday
2017/3/17,Jun-17,9600,call,367,385,361,384,384,240,2748,Friday
2017/3/17,Jun-17,9600,put,134,140,120,121,121,583,1197,Friday
2017/3/17,Jun-17,9700,call,294,304,294,304,311,188,177,Friday
2017/3/17,Jun-17,9700,put,167,171,152,153,153,25,38,Friday
2017/3/17,Jun-17,9800,call,231,257,229,254,254,348,4900,Friday
2017/3/17,Jun-17,9800,put,208,213,190,192,192,35,343,Friday
2017/3/17,Jun-17,9900,call,183,202,181,201,201,220,225,Friday
2017/3/17,Jun-17,9900,put,238,238,238,238,238,1,1,Friday
2017/3/17,Jun-17,1.00E+04,call,141,157,136,152,152,964,12785,Friday
2017/3/17,Jun-17,1.00E+04,put,316,316,290,294,294,100,142,Friday
2017/3/17,Jun-17,10200,call,79,86,74,86,86,618,939,Friday
2017/3/17,Jun-17,10200,put,443,446,422,425,425,68,64,Friday
2017/3/17,Jun-17,10400,call,42.5,45.5,38,44,44,1232,12869,Friday
2017/3/17,Jun-17,10600,call,19,22,19,21.5,21.5,189,1063,Friday
2017/3/17,Jun-17,10800,call,10.5,11.5,9.9,11.5,11.5,242,4759,Friday
2017/3/17,Jun-17,1.10E+04,call,5.4,6.2,5.4,6.1,6.1,60,83,Friday
2017/3/17,Jun-17,11200,call,3.4,3.4,3.3,3.4,3.4,101,7582,Friday
2017/3/17,Jun-17,11600,call,1.7,1.7,1.7,1.7,1.7,1,1558,Friday
2017/3/17,Jun-17,1.20E+04,call,0.7,0.7,0.7,0.7,0.7,2,93,Friday
2017/3/17,Sep-17,7200,put,17,17,14.5,14.5,14.5,420,4183,Friday
2017/3/17,Sep-17,7400,put,21,21,18.5,18.5,18.5,85,1400,Friday
2017/3/17,Sep-17,7600,put,26.5,26.5,22.5,22.5,22.5,39,839,Friday
2017/3/17,Sep-17,7800,put,32.5,33.5,30,30,30,68,1043,Friday
2017/3/17,Sep-17,8.00E+03,put,40.5,42,36,36,36,71,1114,Friday
2017/3/17,Sep-17,8200,put,54,55,48.5,48.5,48.5,302,1141,Friday
2017/3/17,Sep-17,8400,put,72,75,66,66,66,52,1221,Friday
2017/3/17,Sep-17,8600,put,99,99,88,88,88,264,506,Friday
2017/3/17,Sep-17,8800,put,131,133,118,119,119,288,720,Friday
2017/3/17,Sep-17,9.00E+03,call,640,640,640,640,665,2,335,Friday
2017/3/17,Sep-17,9.00E+03,put,179,180,161,164,164,299,943,Friday
2017/3/17,Sep-17,9200,call,498,520,498,520,520,6,305,Friday
2017/3/17,Sep-17,9200,put,235,241,217,220,220,94,340,Friday
2017/3/17,Sep-17,9400,call,376,395,375,395,395,11,575,Friday
2017/3/17,Sep-17,9400,put,320,320,304,304,296,28,306,Friday
2017/3/17,Sep-17,9600,call,283,288,273,288,288,34,706,Friday
2017/3/17,Sep-17,9600,put,416,416,400,400,389,5,63,Friday
2017/3/17,Sep-17,9800,call,195,206,194,206,206,63,1798,Friday
2017/3/17,Sep-17,1.00E+04,call,135,143,129,142,142,219,2604,Friday
2017/3/17,Sep-17,1.00E+04,put,665,665,665,665,640,15,51,Friday
2017/3/17,Sep-17,10400,call,58,61,54,59,59,195,4198,Friday
2017/3/17,Sep-17,10800,call,23,24.5,22,24.5,24.5,104,3245,Friday
2017/3/17,Sep-17,11200,call,10,11,9.5,11,11,110,2645,Friday
2017/3/17,Sep-17,11600,call,5.8,5.8,4.8,5.8,5.8,165,1188,Friday
2017/3/17,Sep-17,1.20E+04,call,2.8,3.3,2.8,3.3,3.3,302,1263,Friday
2017/3/17,Dec-17,7600,put,46.5,48.5,43,44,44,117,865,Friday
2017/3/17,Dec-17,7800,put,60,62,55,55,55,152,284,Friday
2017/3/17,Dec-17,8.00E+03,put,78,78,74,74,74,32,143,Friday
2017/3/17,Dec-17,8200,put,99,102,91,91,91,110,272,Friday
2017/3/17,Dec-17,8400,put,128,130,115,115,115,205,317,Friday
2017/3/17,Dec-17,8600,put,162,166,153,153,153,133,175,Friday
2017/3/17,Dec-17,8800,put,215,215,196,196,196,85,148,Friday
2017/3/17,Dec-17,9.00E+03,call,685,685,685,685,710,1,4,Friday
2017/3/17,Dec-17,9.00E+03,put,266,267,252,253,253,34,57,Friday
2017/3/17,Dec-17,9200,put,337,337,319,319,319,10,15,Friday
2017/3/17,Dec-17,9400,put,424,424,400,400,400,11,30,Friday
2017/3/17,Dec-17,9600,call,347,352,347,352,352,11,12,Friday
2017/3/17,Dec-17,9600,put,520,525,520,525,492,2,13,Friday
2017/3/17,Dec-17,9800,call,261,276,261,276,276,35,72,Friday
2017/3/17,Dec-17,9800,put,640,640,635,635,615,4,5,Friday
2017/3/17,Dec-17,1.00E+04,call,195,202,189,202,202,28,81,Friday
2017/3/17,Dec-17,10400,call,105,108,99,107,107,393,567,Friday
2017/3/17,Dec-17,10800,call,49,52,47,48,48,130,316,Friday
2017/3/17,Dec-17,11200,call,23.5,26,23,26,26,77,250,Friday
2017/3/17,Dec-17,11600,call,12.5,13,12,12.5,12.5,208,388,Friday
2017/3/17,Dec-17,1.20E+04,call,7.6,7.6,2.1,2.1,2.1,1269,2154,Friday
2017/3/20,Jun-17,7.00E+03,put,3,3,2.4,2.5,2.5,326,6872,Monday
2017/3/20,Jun-17,7100,put,2.8,2.8,2.8,2.8,2.8,35,36,Monday
2017/3/20,Jun-17,7200,put,3.6,3.6,2.8,2.8,2.8,24,4361,Monday
2017/3/20,Jun-17,7300,put,3.3,3.3,3.3,3.3,3.3,10,10,Monday
2017/3/20,Jun-17,7400,put,4.3,4.3,3.4,3.4,3.4,34,2397,Monday
2017/3/20,Jun-17,7500,put,4,4,3.7,3.7,3.7,49,49,Monday
2017/3/20,Jun-17,7600,put,4.3,4.5,4,4,4,21,3206,Monday
2017/3/20,Jun-17,7700,put,4.7,4.7,4.7,4.7,4.7,1,13,Monday
2017/3/20,Jun-17,7800,put,5.4,5.5,4.7,4.7,4.7,10,2445,Monday
2017/3/20,Jun-17,7900,put,5.6,5.6,5.6,5.6,5.6,10,67,Monday
2017/3/20,Jun-17,8.00E+03,put,6.2,6.3,5.8,6,6,74,4799,Monday
2017/3/20,Jun-17,8200,put,7.8,8.7,7.6,7.6,7.6,169,3940,Monday
2017/3/20,Jun-17,8300,put,9.5,9.5,8.7,8.7,8.7,7,41,Monday
2017/3/20,Jun-17,8400,call,1600,1600,1600,1600,1480,1,45,Monday
2017/3/20,Jun-17,8400,put,11.5,11.5,10,10,10,45,3574,Monday
2017/3/20,Jun-17,8500,put,12.5,12.5,11,11,11,144,346,Monday
2017/3/20,Jun-17,8600,put,14.5,15.5,13,13,13,245,5152,Monday
2017/3/20,Jun-17,8700,put,17,17.5,16,16,16,21,192,Monday
2017/3/20,Jun-17,8800,call,1060,1060,1060,1060,1090,2,196,Monday
2017/3/20,Jun-17,8800,put,20,22.5,18.5,19,19,420,6188,Monday
2017/3/20,Jun-17,8900,put,25.5,26,22.5,23,23,215,560,Monday
2017/3/20,Jun-17,9.00E+03,call,870,900,870,900,895,15,387,Monday
2017/3/20,Jun-17,9.00E+03,put,30.5,33,29,29,29,309,5849,Monday
2017/3/20,Jun-17,9100,put,40,40.5,35,35,35,188,363,Monday
2017/3/20,Jun-17,9200,call,660,720,660,720,715,16,859,Monday
2017/3/20,Jun-17,9200,put,48,51,44.5,45,45,680,3531,Monday
2017/3/20,Jun-17,9300,put,63,64,56,56,56,197,323,Monday
2017/3/20,Jun-17,9400,call,520,545,515,535,535,17,1220,Monday
2017/3/20,Jun-17,9400,put,77,83,70,71,71,2333,2552,Monday
2017/3/20,Jun-17,9500,call,456,456,456,456,456,1,156,Monday
2017/3/20,Jun-17,9500,put,101,104,89,90,90,453,722,Monday
2017/3/20,Jun-17,9600,call,374,388,366,386,386,55,2721,Monday
2017/3/20,Jun-17,9600,put,128,134,113,114,114,1424,2343,Monday
2017/3/20,Jun-17,9700,call,316,323,316,323,317,4,179,Monday
2017/3/20,Jun-17,9700,put,165,165,145,146,146,88,121,Monday
2017/3/20,Jun-17,9800,call,247,260,240,256,256,116,4862,Monday
2017/3/20,Jun-17,9800,put,202,202,183,185,185,138,344,Monday
2017/3/20,Jun-17,9900,call,192,205,190,200,200,65,206,Monday
2017/3/20,Jun-17,9900,put,250,255,230,230,230,53,45,Monday
2017/3/20,Jun-17,1.00E+04,call,149,160,143,152,152,2061,11450,Monday
2017/3/20,Jun-17,1.00E+04,put,315,315,285,287,287,79,163,Monday
2017/3/20,Jun-17,10200,call,82,89,80,86,86,666,1484,Monday
2017/3/20,Jun-17,10200,put,437,437,415,415,415,10,65,Monday
2017/3/20,Jun-17,10400,call,41,48,40.5,46,46,539,12809,Monday
2017/3/20,Jun-17,10400,put,660,660,580,580,580,2,34,Monday
2017/3/20,Jun-17,10600,call,20.5,23.5,20.5,21.5,21.5,304,1246,Monday
2017/3/20,Jun-17,10800,call,11.5,12,10.5,10.5,10.5,345,4792,Monday
2017/3/20,Jun-17,10800,put,840,840,550,550,940,5,6,Monday
2017/3/20,Jun-17,1.10E+04,call,5.6,6.5,5.6,5.9,5.9,15,96,Monday
2017/3/20,Jun-17,11200,call,3.7,3.8,3.7,3.8,3.5,12,7573,Monday
2017/3/20,Jun-17,11600,call,1.8,1.8,1.8,1.8,1.7,1,1557,Monday
2017/3/20,Jun-17,1.20E+04,call,0.7,0.7,0.7,0.7,0.7,1,94,Monday
2017/3/20,Sep-17,7200,put,15,16,13,13,13,352,4167,Monday
2017/3/20,Sep-17,7400,put,19.5,19.5,16,16,16,84,1380,Monday
2017/3/20,Sep-17,7600,put,24.5,24.5,20,20,20,90,877,Monday
2017/3/20,Sep-17,7800,put,31,31,25.5,25.5,25.5,221,1123,Monday
2017/3/20,Sep-17,8.00E+03,put,38,39,34.5,34.5,34.5,100,1112,Monday
2017/3/20,Sep-17,8200,put,50,51,44.5,44.5,44.5,216,1085,Monday
2017/3/20,Sep-17,8400,put,69,69,60,61,61,102,1180,Monday
2017/3/20,Sep-17,8600,put,91,93,82,82,82,54,532,Monday
2017/3/20,Sep-17,8800,call,830,830,830,830,830,3,217,Monday
2017/3/20,Sep-17,8800,put,125,125,112,112,112,212,771,Monday
2017/3/20,Sep-17,9.00E+03,call,660,670,660,670,670,8,335,Monday
2017/3/20,Sep-17,9.00E+03,put,169,171,154,155,155,332,1098,Monday
2017/3/20,Sep-17,9200,call,530,530,525,525,525,18,293,Monday
2017/3/20,Sep-17,9200,put,229,231,209,209,209,106,396,Monday
2017/3/20,Sep-17,9400,call,395,408,395,404,404,17,570,Monday
2017/3/20,Sep-17,9400,put,304,309,282,282,282,84,384,Monday
2017/3/20,Sep-17,9600,call,283,299,283,296,296,87,760,Monday
2017/3/20,Sep-17,9600,put,400,400,375,375,375,35,77,Monday
2017/3/20,Sep-17,9800,call,198,212,198,208,208,20,1804,Monday
2017/3/20,Sep-17,9800,put,510,520,493,495,495,8,61,Monday
2017/3/20,Sep-17,1.00E+04,call,141,145,136,142,142,241,2556,Monday
2017/3/20,Sep-17,1.00E+04,put,650,650,630,630,625,13,52,Monday
2017/3/20,Sep-17,10400,call,59,62,57,61,61,225,4148,Monday
2017/3/20,Sep-17,10800,call,24,25.5,23,24,24,88,3274,Monday
2017/3/20,Sep-17,11200,call,11,11.5,10.5,11,11,62,2643,Monday
2017/3/20,Sep-17,11600,call,4.9,5.2,4.8,5,5,15,1183,Monday
2017/3/20,Sep-17,1.20E+04,call,3.5,3.6,2.8,2.8,2.8,139,1345,Monday
2017/3/20,Dec-17,7600,put,45,45,41.5,42,42,102,935,Monday
2017/3/20,Dec-17,7800,put,56,58,53,55,55,210,413,Monday
2017/3/20,Dec-17,8.00E+03,put,73,75,70,70,70,29,158,Monday
2017/3/20,Dec-17,8200,put,91,97,90,91,91,203,361,Monday
2017/3/20,Dec-17,8400,put,123,124,114,115,115,198,382,Monday
2017/3/20,Dec-17,8600,put,154,159,147,148,148,115,251,Monday
2017/3/20,Dec-17,8800,put,200,205,190,190,190,72,202,Monday
2017/3/20,Dec-17,9.00E+03,call,725,725,725,725,725,3,7,Monday
2017/3/20,Dec-17,9.00E+03,put,255,258,250,250,250,13,64,Monday
2017/3/20,Dec-17,9200,put,324,333,312,312,312,16,23,Monday
2017/3/20,Dec-17,9400,call,460,460,460,460,474,1,4,Monday
2017/3/20,Dec-17,9400,put,399,399,397,397,397,17,47,Monday
2017/3/20,Dec-17,9600,call,352,365,352,365,365,7,17,Monday
2017/3/20,Dec-17,9600,put,492,515,492,515,494,5,14,Monday
2017/3/20,Dec-17,9800,call,271,285,271,284,284,14,84,Monday
2017/3/20,Dec-17,9800,put,610,610,605,610,610,9,13,Monday
2017/3/20,Dec-17,1.00E+04,call,197,213,197,205,205,43,120,Monday
2017/3/20,Dec-17,1.00E+04,put,755,760,740,740,730,14,17,Monday
2017/3/20,Dec-17,10400,call,104,110,103,109,109,197,748,Monday
2017/3/20,Dec-17,10800,call,50,55,49.5,55,55,161,464,Monday
2017/3/20,Dec-17,11200,call,26,26.5,24.5,26.5,26.5,66,303,Monday
2017/3/20,Dec-17,11600,call,12,13.5,12,13,13,54,412,Monday
2017/3/20,Dec-17,1.20E+04,call,6.6,6.9,6.5,6.6,6.6,183,2337,Monday
2017/3/21,Jun-17,7.00E+03,put,2.4,2.6,2.1,2.4,2.4,309,6947,Tuesday
2017/3/21,Jun-17,7200,put,3,3,2.6,2.6,2.9,31,4350,Tuesday
2017/3/21,Jun-17,7400,put,3.6,3.6,3.2,3.2,3.2,68,2397,Tuesday
2017/3/21,Jun-17,7500,put,3.6,3.6,3.6,3.6,3.6,10,55,Tuesday
2017/3/21,Jun-17,7600,put,3.7,3.7,3.7,3.7,3.7,2,3206,Tuesday
2017/3/21,Jun-17,7700,put,4.2,4.2,4.2,4.2,4.2,1,14,Tuesday
2017/3/21,Jun-17,7800,put,4.5,4.8,4.3,4.5,4.5,19,2445,Tuesday
2017/3/21,Jun-17,7900,put,5,5.2,4.9,4.9,4.9,5,69,Tuesday
2017/3/21,Jun-17,8.00E+03,put,6,6,5.3,5.3,5.3,123,4730,Tuesday
2017/3/21,Jun-17,8100,put,6.1,6.4,5.9,6.2,6.2,9,23,Tuesday
2017/3/21,Jun-17,8200,put,6.9,7.4,6.5,6.5,6.5,94,3942,Tuesday
2017/3/21,Jun-17,8300,put,8.2,8.2,7.5,7.5,7.5,7,46,Tuesday
2017/3/21,Jun-17,8400,put,9.7,9.7,8.5,8.9,8.9,445,3317,Tuesday
2017/3/21,Jun-17,8500,put,10.5,10.5,9.8,9.9,9.9,118,459,Tuesday
2017/3/21,Jun-17,8600,put,12.5,13,11.5,12,12,409,5184,Tuesday
2017/3/21,Jun-17,8700,put,15.5,15.5,13.5,13.5,13.5,182,347,Tuesday
2017/3/21,Jun-17,8800,put,18.5,18.5,15.5,16.5,16.5,506,6386,Tuesday
2017/3/21,Jun-17,8900,put,21,21.5,18.5,19,19,270,777,Tuesday
2017/3/21,Jun-17,9.00E+03,call,940,960,940,955,955,15,376,Tuesday
2017/3/21,Jun-17,9.00E+03,put,27,27,23,24,24,572,5952,Tuesday
